DOI,Year,Species,Organism Group,Environment,Life Stage,In vitro/in vivo,Sex,Estimated Body Length (cm),Estimated Maximum Ingestible Size (mm),Experiment Type,Exposure Route,Particle Mix?,Negative Control,Reference Particle,Exposure Media,Solvent,Detergent,Temperature (Avg),Exposure Duration (days),Acute/Chronic,Number of Doses,Replicates,Sample Size,Dosing Frequency,Chemicals Added,Plotted Dose Values,Dose Metric,Alignment,Effect,Broad Endpoint Category,Specific Endpoint Category,Endpoint,Level of Biological Organization,Target Cell or Tissue,Effect Metric,Polymer,Shape,Density (g/cm^3),"Density, reported or estimated",Charge,Zeta Potential (mV),Zeta Potential Media,Functional Group,Particle Length (μm),Particle Width (μm),Size Category,Particle Surface Area (μm^2),Particle Volume (μm^3),Particle Mass (mg),Weathered or Biofouled?,Size Validated?,Polymer Validated?,Shape Validated,Particle Source,Sodium Azide Present?,Screened for Chemical Contamination?,Particle Cleaning?,Solvent Rinse,Background Contamination Monitored?,Concentration Validated?,Particle Behavior,Uptake Validated?,Organisms Fed?,zeta_missing,zeta_imputed_by_group,zeta_imputed_by_global,charge_missing,in_vitro_flag,particle_mass_missing,particle_mass_imputed_by_group,particle_mass_imputed_by_global,particle_volume_missing,particle_length_missing,sample_size_missing,estimated_max_ingestible_missing,estimated_body_length_missing
10.1007/s11270-021-05267-0,2021,Chlorella NA,Algae,Freshwater,Not Reported,In Vivo,unknown,4.0,2.3794919391134903,Particle Only,water,No,Yes,No,artificial_medium,Not Reported,Not Reported,25.0,3.0,Chronic,3,3.0,1.0,0.0,Not Reported,10.0,µg/mL,Unaligned,No,Fitness,Growth,Cell Density,Cell,Not Reported,not_reported,Polyethylene Terephthalate,Fragment,1.205,estimated,unknown,-22.0,not_reported,not_reported,600.0,402.0,100µm < 1mm,551505.4470922954,34015493.92577857,0.0409886701805631,No,yes,yes,yes,modified,unknown,no,unknown,unknown,no,no,none,no,no,1,1,0,1,False,0,0,0,0,0,0,1,1
10.1007/s11270-021-05267-0,2021,Chlorella NA,Algae,Freshwater,Not Reported,In Vivo,unknown,4.0,2.3794919391134903,Particle Only,water,No,Yes,No,artificial_medium,Not Reported,Not Reported,25.0,3.0,Chronic,3,3.0,1.0,0.0,Not Reported,250.0,µg/mL,Unaligned,No,Fitness,Growth,Cell Density,Cell,Not Reported,not_reported,Polyethylene Terephthalate,Fragment,1.205,estimated,unknown,-22.0,not_reported,not_reported,600.0,402.0,100µm < 1mm,551505.4470922954,34015493.92577857,0.0409886701805631,No,yes,yes,yes,modified,unknown,no,unknown,unknown,no,no,none,no,no,1,1,0,1,False,0,0,0,0,0,0,1,1
10.1007/s11270-021-05267-0,2021,Chlorella NA,Algae,Freshwater,Not Reported,In Vivo,unknown,4.0,2.3794919391134903,Particle Only,water,No,Yes,No,artificial_medium,Not Reported,Not Reported,25.0,3.0,Chronic,3,3.0,1.0,0.0,Not Reported,500.0,µg/mL,Unaligned,No,Fitness,Growth,Cell Density,Cell,Not Reported,not_reported,Polyethylene Terephthalate,Fragment,1.205,estimated,unknown,-22.0,not_reported,not_reported,600.0,402.0,100µm < 1mm,551505.4470922954,34015493.92577857,0.0409886701805631,No,yes,yes,yes,modified,unknown,no,unknown,unknown,no,no,none,no,no,1,1,0,1,False,0,0,0,0,0,0,1,1
10.1007/s11270-021-05267-0,2021,Chlorella NA,Algae,Freshwater,Not Reported,In Vivo,unknown,4.0,2.3794919391134903,Particle Only,water,No,Yes,No,artificial_medium,Not Reported,Not Reported,25.0,3.0,Chronic,3,3.0,1.0,0.0,Not Reported,750.0,µg/mL,Unaligned,No,Fitness,Growth,Cell Density,Cell,Not Reported,not_reported,Polyethylene Terephthalate,Fragment,1.205,estimated,unknown,-22.0,not_reported,not_reported,600.0,402.0,100µm < 1mm,551505.4470922954,34015493.92577857,0.0409886701805631,No,yes,yes,yes,modified,unknown,no,unknown,unknown,no,no,none,no,no,1,1,0,1,False,0,0,0,0,0,0,1,1
10.1007/s11270-021-05267-0,2021,Chlorella NA,Algae,Freshwater,Not Reported,In Vivo,unknown,4.0,2.3794919391134903,Particle Only,water,No,Yes,No,artificial_medium,Not Reported,Not Reported,25.0,3.0,Chronic,3,3.0,1.0,0.0,Not Reported,1000.0,µg/mL,Unaligned,No,Fitness,Growth,Cell Density,Cell,Not Reported,HONEC,Polyethylene Terephthalate,Fragment,1.205,estimated,unknown,-22.0,not_reported,not_reported,600.0,402.0,100µm < 1mm,551505.4470922954,34015493.92577857,0.0409886701805631,No,yes,yes,yes,modified,unknown,no,unknown,unknown,no,no,none,no,no,1,1,0,1,False,0,0,0,0,0,0,1,1
10.1007/s11356-021-15300-8,2021,Raphidocelis subcapitata,Algae,Freshwater,Not Reported,In Vivo,unknown,4.0,2.3794919391134903,Particle Only,water,No,Yes,No,artificial_medium,Not Reported,Not Reported,25.0,3.0,Chronic,4,3.0,1.0,0.0,Not Reported,6.25,µg/mL,Unaligned,No,Fitness,Growth,Cell Density,Cell,Not Reported,NOEC,Polyamide,Fragment,1.09,estimated,positive,13.0,AAP medium,not_reported,27.5,18.425,1µm < 100µm,1158.544428787634,3275.0739594336865,3.569830615782719e-06,No,no,no,no,commercial,no,no,unknown,unknown,no,no,none,no,no,0,0,0,0,False,0,0,0,0,0,0,1,1
10.1007/s11356-021-15300-8,2021,Raphidocelis subcapitata,Algae,Freshwater,Not Reported,In Vivo,unknown,4.0,2.3794919391134903,Particle Only,water,No,Yes,No,artificial_medium,Not Reported,Not Reported,25.0,3.0,Chronic,4,3.0,1.0,0.0,Not Reported,12.5,µg/mL,Unaligned,Yes,Fitness,Growth,Cell Density,Cell,Not Reported,LOEC,Polyamide,Fragment,1.09,estimated,positive,13.0,AAP medium,not_reported,27.5,18.425,1µm < 100µm,1158.544428787634,3275.0739594336865,3.569830615782719e-06,No,no,no,no,commercial,no,no,unknown,unknown,no,no,none,no,no,0,0,0,0,False,0,0,0,0,0,0,1,1
10.1007/s11356-021-15300-8,2021,Raphidocelis subcapitata,Algae,Freshwater,Not Reported,In Vivo,unknown,4.0,2.3794919391134903,Particle Only,water,No,Yes,No,artificial_medium,Not Reported,Not Reported,25.0,3.0,Chronic,4,3.0,1.0,0.0,Not Reported,25.0,µg/mL,Unaligned,Yes,Fitness,Growth,Cell Density,Cell,Not Reported,not_reported,Polyamide,Fragment,1.09,estimated,positive,13.0,AAP medium,not_reported,27.5,18.425,1µm < 100µm,1158.544428787634,3275.0739594336865,3.569830615782719e-06,No,no,no,no,commercial,no,no,unknown,unknown,no,no,none,no,no,0,0,0,0,False,0,0,0,0,0,0,1,1
10.1007/s11356-021-15300-8,2021,Raphidocelis subcapitata,Algae,Freshwater,Not Reported,In Vivo,unknown,4.0,2.3794919391134903,Particle Only,water,No,Yes,No,artificial_medium,Not Reported,Not Reported,25.0,3.0,Chronic,4,3.0,1.0,0.0,Not Reported,50.0,µg/mL,Unaligned,Yes,Fitness,Growth,Cell Density,Cell,Not Reported,not_reported,Polyamide,Fragment,1.09,estimated,positive,13.0,AAP medium,not_reported,27.5,18.425,1µm < 100µm,1158.544428787634,3275.0739594336865,3.569830615782719e-06,No,no,no,no,commercial,no,no,unknown,unknown,no,no,none,no,no,0,0,0,0,False,0,0,0,0,0,0,1,1
10.1007/s11356-021-15300-8,2021,Raphidocelis subcapitata,Algae,Freshwater,Not Reported,In Vivo,unknown,4.0,2.3794919391134903,Particle Only,water,No,Yes,No,artificial_medium,Not Reported,Not Reported,25.0,3.0,Chronic,4,3.0,1.0,0.0,Not Reported,6.25,µg/mL,Unaligned,No,Fitness,Growth,Chlorophyll,Subcell,Not Reported,NOEC,Polyamide,Fragment,1.09,estimated,positive,13.0,AAP medium,not_reported,27.5,18.425,1µm < 100µm,1158.544428787634,3275.0739594336865,3.569830615782719e-06,No,no,no,no,commercial,no,no,unknown,unknown,no,no,none,no,no,0,0,0,0,False,0,0,0,0,0,0,1,1
10.1007/s11356-021-15300-8,2021,Raphidocelis subcapitata,Algae,Freshwater,Not Reported,In Vivo,unknown,4.0,2.3794919391134903,Particle Only,water,No,Yes,No,artificial_medium,Not Reported,Not Reported,25.0,3.0,Chronic,4,3.0,1.0,0.0,Not Reported,12.5,µg/mL,Unaligned,Yes,Fitness,Growth,Chlorophyll,Subcell,Not Reported,LOEC,Polyamide,Fragment,1.09,estimated,positive,13.0,AAP medium,not_reported,27.5,18.425,1µm < 100µm,1158.544428787634,3275.0739594336865,3.569830615782719e-06,No,no,no,no,commercial,no,no,unknown,unknown,no,no,none,no,no,0,0,0,0,False,0,0,0,0,0,0,1,1
10.1007/s11356-021-15300-8,2021,Raphidocelis subcapitata,Algae,Freshwater,Not Reported,In Vivo,unknown,4.0,2.3794919391134903,Particle Only,water,No,Yes,No,artificial_medium,Not Reported,Not Reported,25.0,3.0,Chronic,4,3.0,1.0,0.0,Not Reported,25.0,µg/mL,Unaligned,Yes,Fitness,Growth,Chlorophyll,Subcell,Not Reported,not_reported,Polyamide,Fragment,1.09,estimated,positive,13.0,AAP medium,not_reported,27.5,18.425,1µm < 100µm,1158.544428787634,3275.0739594336865,3.569830615782719e-06,No,no,no,no,commercial,no,no,unknown,unknown,no,no,none,no,no,0,0,0,0,False,0,0,0,0,0,0,1,1
10.1007/s11356-021-15300-8,2021,Raphidocelis subcapitata,Algae,Freshwater,Not Reported,In Vivo,unknown,4.0,2.3794919391134903,Particle Only,water,No,Yes,No,artificial_medium,Not Reported,Not Reported,25.0,3.0,Chronic,4,3.0,1.0,0.0,Not Reported,50.0,µg/mL,Unaligned,Yes,Fitness,Growth,Chlorophyll,Subcell,Not Reported,not_reported,Polyamide,Fragment,1.09,estimated,positive,13.0,AAP medium,not_reported,27.5,18.425,1µm < 100µm,1158.544428787634,3275.0739594336865,3.569830615782719e-06,No,no,no,no,commercial,no,no,unknown,unknown,no,no,none,no,no,0,0,0,0,False,0,0,0,0,0,0,1,1
10.1007/s11356-021-15300-8,2021,Raphidocelis subcapitata,Algae,Freshwater,Not Reported,In Vivo,unknown,4.0,2.3794919391134903,Particle Only,water,No,Yes,No,artificial_medium,Not Reported,Not Reported,25.0,3.0,Chronic,3,3.0,1.0,0.0,Not Reported,150.0,µg/mL,Unaligned,No,Fitness,Growth,Chlorophyll,Subcell,Not Reported,NOEC,Polyamide,Fragment,1.09,estimated,unknown,13.0,not_reported,not_reported,30.000000000000004,20.100000000000005,1µm < 100µm,1378.7636177307386,4251.936740722324,4.634611047387333e-06,No,no,no,no,commercial,no,no,unknown,unknown,no,no,none,no,no,1,1,0,1,False,0,0,0,0,0,0,1,1
10.1007/s11356-021-15300-8,2021,Raphidocelis subcapitata,Algae,Freshwater,Not Reported,In Vivo,unknown,4.0,2.3794919391134903,Particle Only,water,No,Yes,No,artificial_medium,Not Reported,Not Reported,25.0,3.0,Chronic,3,3.0,1.0,0.0,Not Reported,350.0,µg/mL,Unaligned,Yes,Fitness,Growth,Chlorophyll,Subcell,Not Reported,LOEC,Polyamide,Fragment,1.09,estimated,unknown,13.0,not_reported,not_reported,30.000000000000004,20.100000000000005,1µm < 100µm,1378.7636177307386,4251.936740722324,4.634611047387333e-06,No,no,no,no,commercial,no,no,unknown,unknown,no,no,none,no,no,1,1,0,1,False,0,0,0,0,0,0,1,1
10.1007/s11356-021-15300-8,2021,Raphidocelis subcapitata,Algae,Freshwater,Not Reported,In Vivo,unknown,4.0,2.3794919391134903,Particle Only,water,No,Yes,No,artificial_medium,Not Reported,Not Reported,25.0,3.0,Chronic,3,3.0,1.0,0.0,Not Reported,750.0,µg/mL,Unaligned,Yes,Fitness,Growth,Chlorophyll,Subcell,Not Reported,not_reported,Polyamide,Fragment,1.09,estimated,unknown,13.0,not_reported,not_reported,30.000000000000004,20.100000000000005,1µm < 100µm,1378.7636177307386,4251.936740722324,4.634611047387333e-06,No,no,no,no,commercial,no,no,unknown,unknown,no,no,none,no,no,1,1,0,1,False,0,0,0,0,0,0,1,1
10.1007/s11356-021-15300-8,2021,Raphidocelis subcapitata,Algae,Freshwater,Not Reported,In Vivo,unknown,4.0,2.3794919391134903,Particle Only,water,No,Yes,No,artificial_medium,Not Reported,Not Reported,25.0,3.0,Chronic,1,3.0,1.0,0.0,Not Reported,7500.0,µg/mL,Unaligned,No,Fitness,Growth,Cell Density,Cell,Not Reported,not_reported,Polyamide,Fragment,1.09,estimated,unknown,13.0,not_reported,not_reported,3000.0,2010.0,1mm < 5mm,13787636.17730739,4251936740.7223225,4.634611047387333,No,no,no,no,commercial,no,no,unknown,unknown,no,no,none,no,no,1,1,0,1,False,0,0,0,0,0,0,1,1
10.1007/s11356-021-15300-8,2021,Raphidocelis subcapitata,Algae,Freshwater,Not Reported,In Vivo,unknown,4.0,2.3794919391134903,Particle Only,water,No,Yes,No,artificial_medium,Not Reported,Not Reported,25.0,3.0,Chronic,1,3.0,1.0,0.0,Not Reported,7500.0,µg/mL,Unaligned,No,Fitness,Growth,Cell Density,Cell,Not Reported,not_reported,Polypropylene,Fragment,0.875,estimated,unknown,-12.4,not_reported,not_reported,3000.0,2010.0,1mm < 5mm,13787636.17730739,4251936740.7223225,3.720444648132033,No,no,no,no,commercial,no,no,unknown,unknown,no,no,none,no,no,1,0,1,1,False,0,0,0,0,0,0,1,1
10.1007/s11356-021-15300-8,2021,Raphidocelis subcapitata,Algae,Freshwater,Not Reported,In Vivo,unknown,4.0,2.3794919391134903,Particle Only,water,No,Yes,No,artificial_medium,Not Reported,Not Reported,25.0,3.0,Chronic,1,3.0,1.0,0.0,Not Reported,7500.0,µg/mL,Unaligned,No,Fitness,Growth,Chlorophyll,Subcell,Not Reported,not_reported,Polyamide,Fragment,1.09,estimated,unknown,13.0,not_reported,not_reported,3000.0,2010.0,1mm < 5mm,13787636.17730739,4251936740.7223225,4.634611047387333,No,no,no,no,commercial,no,no,unknown,unknown,no,no,none,no,no,1,1,0,1,False,0,0,0,0,0,0,1,1
10.1007/s11356-021-15300-8,2021,Raphidocelis subcapitata,Algae,Freshwater,Not Reported,In Vivo,unknown,4.0,2.3794919391134903,Particle Only,water,No,Yes,No,artificial_medium,Not Reported,Not Reported,25.0,3.0,Chronic,1,3.0,1.0,0.0,Not Reported,7500.0,µg/mL,Unaligned,No,Fitness,Growth,Chlorophyll,Subcell,Not Reported,not_reported,Polypropylene,Fragment,0.875,estimated,unknown,-12.4,not_reported,not_reported,3000.0,2010.0,1mm < 5mm,13787636.17730739,4251936740.7223225,3.720444648132033,No,no,no,no,commercial,no,no,unknown,unknown,no,no,none,no,no,1,0,1,1,False,0,0,0,0,0,0,1,1
10.1016/j.jhazmat.2021.125858,2021,Apostichopus japonicus,Echinoderm,Marine,Not Reported,In Vitro,not_applicable,4.0,2.3794919391134903,Particle Only,water,No,Yes,No,seawater,Not Reported,Not Reported,18.0,0.67,Acute,1,6.0,1.0,0.67,Not Reported,0.1654978050841407,µg/mL,Unaligned,Yes,Fitness,Body Condition,Respiratory tissue damage,Tissue,Respiratory Tract,not_reported,Polyethylene Terephthalate,Fiber,1.205,estimated,unknown,-22.0,not_reported,not_reported,870.0,15.0,100µm < 1mm,26889.37033959608,68671.2884166559,8.274890254207035e-05,No,yes,yes,yes,commercial,unknown,no,unknown,unknown,no,no,none,yes,no,1,1,0,1,True,0,0,0,0,0,0,1,1
10.1021/acs.est.1c00618,2021,Paracentrotus lividus,Echinoderm,Marine,adult,In Vivo,unknown,0.009,0.0080012516187571,Particle Only,water,No,Yes,No,seawater,Not Reported,Not Reported,18.0,2.0,Acute,2,4.0,4.0,0.0,Not Reported,0.4454385160109853,µg/mL,Unaligned,No,"Behavioral, Sensory, Neurological",Feeding,Ingestion Rate,Organism,whole.body,not_reported,Polystyrene,Sphere,1.07,estimated,unknown,-12.4,not_reported,not_reported,43.0,43.0,1µm < 100µm,5808.80481648753,41629.76785149395,4.454385160109853e-05,Yes,yes,yes,yes,commercial,no,yes,unknown,unknown,no,no,Not Evaluated,yes,no,1,1,0,1,False,0,0,0,0,0,0,1,1
10.1021/acs.est.1c00618,2021,Paracentrotus lividus,Echinoderm,Marine,adult,In Vivo,unknown,0.009,0.0080012516187571,Particle Only,water,No,Yes,No,seawater,Not Reported,Not Reported,18.0,2.0,Acute,2,4.0,4.0,0.0,Not Reported,0.4454385160109853,µg/mL,Unaligned,No,"Behavioral, Sensory, Neurological",Feeding,Clearance Rate,Organism,intestine,not_reported,Polystyrene,Sphere,1.07,estimated,unknown,-12.4,not_reported,not_reported,43.0,43.0,1µm < 100µm,5808.80481648753,41629.76785149395,4.454385160109853e-05,Yes,yes,yes,yes,commercial,no,yes,unknown,unknown,no,no,Not Evaluated,yes,no,1,1,0,1,False,0,0,0,0,0,0,1,1
10.1021/acs.est.1c00618,2021,Paracentrotus lividus,Echinoderm,Marine,adult,In Vivo,unknown,0.009,0.0080012516187571,Particle Only,water,No,Yes,No,seawater,Not Reported,Not Reported,18.0,2.0,Acute,2,4.0,4.0,0.0,Not Reported,0.4454385160109853,µg/mL,Unaligned,Yes,Metabolism,Oxidative Stress,Total antioxidant capacity (T-AOC),Subcell,intestine,not_reported,Polystyrene,Sphere,1.07,estimated,unknown,-12.4,not_reported,not_reported,43.0,43.0,1µm < 100µm,5808.80481648753,41629.76785149395,4.454385160109853e-05,Yes,yes,yes,yes,commercial,no,yes,unknown,unknown,no,no,Not Evaluated,yes,no,1,1,0,1,False,0,0,0,0,0,0,1,1
10.1021/acs.est.1c00618,2021,Paracentrotus lividus,Echinoderm,Marine,adult,In Vivo,unknown,0.009,0.0080012516187571,Particle Only,water,No,Yes,No,seawater,Not Reported,Not Reported,18.0,2.0,Acute,2,4.0,4.0,0.0,Not Reported,0.4454385160109853,µg/mL,Unaligned,Yes,Metabolism,Oxidative Stress,Catalase Activity,Subcell,intestine,not_reported,Polystyrene,Sphere,1.07,estimated,unknown,-12.4,not_reported,not_reported,43.0,43.0,1µm < 100µm,5808.80481648753,41629.76785149395,4.454385160109853e-05,Yes,yes,yes,yes,commercial,no,yes,unknown,unknown,no,no,Not Evaluated,yes,no,1,1,0,1,False,0,0,0,0,0,0,1,1
10.1021/acs.est.1c00618,2021,Paracentrotus lividus,Echinoderm,Marine,adult,In Vivo,unknown,0.009,0.0080012516187571,Particle Only,water,No,Yes,No,seawater,Not Reported,Not Reported,18.0,2.0,Acute,2,4.0,4.0,0.0,Not Reported,0.4454385160109853,µg/mL,Unaligned,No,Metabolism,Detoxification,Glutathione S-Transferase Activity,Subcell,intestine,not_reported,Polystyrene,Sphere,1.07,estimated,unknown,-12.4,not_reported,not_reported,43.0,43.0,1µm < 100µm,5808.80481648753,41629.76785149395,4.454385160109853e-05,Yes,yes,yes,yes,commercial,no,yes,unknown,unknown,no,no,Not Evaluated,yes,no,1,1,0,1,False,0,0,0,0,0,0,1,1
10.1021/acs.est.1c00618,2021,Paracentrotus lividus,Echinoderm,Marine,adult,In Vivo,unknown,0.009,0.0080012516187571,Particle Only,water,No,Yes,No,seawater,Not Reported,Not Reported,18.0,2.0,Acute,2,4.0,4.0,0.0,Not Reported,0.4454385160109853,µg/mL,Unaligned,No,Metabolism,Oxidative Stress,Nitric oxide concentration,Subcell,intestine,not_reported,Polystyrene,Sphere,1.07,estimated,unknown,-12.4,not_reported,not_reported,43.0,43.0,1µm < 100µm,5808.80481648753,41629.76785149395,4.454385160109853e-05,Yes,yes,yes,yes,commercial,no,yes,unknown,unknown,no,no,Not Evaluated,yes,no,1,1,0,1,False,0,0,0,0,0,0,1,1
10.1021/acs.est.1c00618,2021,Paracentrotus lividus,Echinoderm,Marine,adult,In Vivo,unknown,0.009,0.0080012516187571,Particle Only,water,No,Yes,No,seawater,Not Reported,Not Reported,18.0,2.0,Acute,2,4.0,4.0,0.0,Not Reported,0.4454385160109853,µg/mL,Unaligned,Yes,Immune,Immune Cells,Coelomocyte concentration,Cell,coelomocytes,not_reported,Polystyrene,Sphere,1.07,estimated,unknown,-12.4,not_reported,not_reported,43.0,43.0,1µm < 100µm,5808.80481648753,41629.76785149395,4.454385160109853e-05,Yes,yes,yes,yes,commercial,no,yes,unknown,unknown,no,no,Not Evaluated,yes,no,1,1,0,1,False,0,0,0,0,0,0,1,1
10.1021/acs.est.1c00618,2021,Paracentrotus lividus,Echinoderm,Marine,adult,In Vivo,unknown,0.009,0.0080012516187571,Particle Only,water,No,Yes,No,seawater,Not Reported,Not Reported,18.0,2.0,Acute,2,4.0,4.0,0.0,Not Reported,0.4454385160109853,µg/mL,Unaligned,Yes,Metabolism,Oxidative Stress,Reactive Oxygen Species Production,Subcell,coelomocytes,not_reported,Polystyrene,Sphere,1.07,estimated,unknown,-12.4,not_reported,not_reported,43.0,43.0,1µm < 100µm,5808.80481648753,41629.76785149395,4.454385160109853e-05,Yes,yes,yes,yes,commercial,no,yes,unknown,unknown,no,no,Not Evaluated,yes,no,1,1,0,1,False,0,0,0,0,0,0,1,1
10.1021/acs.est.1c00618,2021,Paracentrotus lividus,Echinoderm,Marine,adult,In Vivo,unknown,0.009,0.0080012516187571,Particle Only,water,No,Yes,No,seawater,Not Reported,Not Reported,18.0,2.0,Acute,2,4.0,4.0,0.0,Not Reported,0.4454385160109853,µg/mL,Unaligned,Yes,Metabolism,Oxidative Stress,Reactive Nitrogen Species Production,Subcell,coelomocytes,not_reported,Polystyrene,Sphere,1.07,estimated,unknown,-12.4,not_reported,not_reported,43.0,43.0,1µm < 100µm,5808.80481648753,41629.76785149395,4.454385160109853e-05,Yes,yes,yes,yes,commercial,no,yes,unknown,unknown,no,no,Not Evaluated,yes,no,1,1,0,1,False,0,0,0,0,0,0,1,1
10.1021/acs.est.1c00618,2021,Paracentrotus lividus,Echinoderm,Marine,adult,In Vivo,unknown,0.009,0.0080012516187571,Particle Only,water,No,Yes,No,seawater,Not Reported,Not Reported,18.0,2.0,Acute,2,4.0,4.0,0.0,Not Reported,0.4454385160109853,µg/mL,Unaligned,Yes,Metabolism,Oxidative Stress,Antioxidant Activity,Subcell,coelomocytes,not_reported,Polystyrene,Sphere,1.07,estimated,unknown,-12.4,not_reported,not_reported,43.0,43.0,1µm < 100µm,5808.80481648753,41629.76785149395,4.454385160109853e-05,Yes,yes,yes,yes,commercial,no,yes,unknown,unknown,no,no,Not Evaluated,yes,no,1,1,0,1,False,0,0,0,0,0,0,1,1
10.1021/acs.est.1c00618,2021,Paracentrotus lividus,Echinoderm,Marine,adult,In Vivo,unknown,0.009,0.0080012516187571,Particle Only,water,No,Yes,No,seawater,Not Reported,Not Reported,18.0,2.0,Acute,2,4.0,4.0,0.0,Not Reported,0.4454385160109853,µg/mL,Unaligned,No,"Behavioral, Sensory, Neurological",Feeding,Ingestion Rate,Organism,whole.body,not_reported,Polystyrene,Sphere,1.07,estimated,unknown,-12.4,not_reported,not_reported,43.0,43.0,1µm < 100µm,5808.80481648753,41629.76785149395,4.454385160109853e-05,No,yes,yes,yes,commercial,no,yes,unknown,unknown,no,no,Not Evaluated,yes,no,1,1,0,1,False,0,0,0,0,0,0,1,1
10.1021/acs.est.1c00618,2021,Paracentrotus lividus,Echinoderm,Marine,adult,In Vivo,unknown,0.009,0.0080012516187571,Particle Only,water,No,Yes,No,seawater,Not Reported,Not Reported,18.0,2.0,Acute,2,4.0,4.0,0.0,Not Reported,0.4454385160109853,µg/mL,Unaligned,No,"Behavioral, Sensory, Neurological",Feeding,Clearance Rate,Organism,intestine,not_reported,Polystyrene,Sphere,1.07,estimated,unknown,-12.4,not_reported,not_reported,43.0,43.0,1µm < 100µm,5808.80481648753,41629.76785149395,4.454385160109853e-05,No,yes,yes,yes,commercial,no,yes,unknown,unknown,no,no,Not Evaluated,yes,no,1,1,0,1,False,0,0,0,0,0,0,1,1
10.1021/acs.est.1c00618,2021,Paracentrotus lividus,Echinoderm,Marine,adult,In Vivo,unknown,0.009,0.0080012516187571,Particle Only,water,No,Yes,No,seawater,Not Reported,Not Reported,18.0,2.0,Acute,2,4.0,4.0,0.0,Not Reported,0.4454385160109853,µg/mL,Unaligned,No,Metabolism,Oxidative Stress,Total antioxidant capacity (T-AOC),Subcell,intestine,not_reported,Polystyrene,Sphere,1.07,estimated,unknown,-12.4,not_reported,not_reported,43.0,43.0,1µm < 100µm,5808.80481648753,41629.76785149395,4.454385160109853e-05,No,yes,yes,yes,commercial,no,yes,unknown,unknown,no,no,Not Evaluated,yes,no,1,1,0,1,False,0,0,0,0,0,0,1,1
10.1021/acs.est.1c00618,2021,Paracentrotus lividus,Echinoderm,Marine,adult,In Vivo,unknown,0.009,0.0080012516187571,Particle Only,water,No,Yes,No,seawater,Not Reported,Not Reported,18.0,2.0,Acute,2,4.0,4.0,0.0,Not Reported,0.4454385160109853,µg/mL,Unaligned,No,Metabolism,Oxidative Stress,Catalase Activity,Subcell,intestine,not_reported,Polystyrene,Sphere,1.07,estimated,unknown,-12.4,not_reported,not_reported,43.0,43.0,1µm < 100µm,5808.80481648753,41629.76785149395,4.454385160109853e-05,No,yes,yes,yes,commercial,no,yes,unknown,unknown,no,no,Not Evaluated,yes,no,1,1,0,1,False,0,0,0,0,0,0,1,1
10.1021/acs.est.1c00618,2021,Paracentrotus lividus,Echinoderm,Marine,adult,In Vivo,unknown,0.009,0.0080012516187571,Particle Only,water,No,Yes,No,seawater,Not Reported,Not Reported,18.0,2.0,Acute,2,4.0,4.0,0.0,Not Reported,0.4454385160109853,µg/mL,Unaligned,No,Metabolism,Detoxification,Glutathione S-Transferase Activity,Subcell,intestine,not_reported,Polystyrene,Sphere,1.07,estimated,unknown,-12.4,not_reported,not_reported,43.0,43.0,1µm < 100µm,5808.80481648753,41629.76785149395,4.454385160109853e-05,No,yes,yes,yes,commercial,no,yes,unknown,unknown,no,no,Not Evaluated,yes,no,1,1,0,1,False,0,0,0,0,0,0,1,1
10.1021/acs.est.1c00618,2021,Paracentrotus lividus,Echinoderm,Marine,adult,In Vivo,unknown,0.009,0.0080012516187571,Particle Only,water,No,Yes,No,seawater,Not Reported,Not Reported,18.0,2.0,Acute,2,4.0,4.0,0.0,Not Reported,0.4454385160109853,µg/mL,Unaligned,No,Metabolism,Oxidative Stress,Nitric oxide concentration,Subcell,intestine,not_reported,Polystyrene,Sphere,1.07,estimated,unknown,-12.4,not_reported,not_reported,43.0,43.0,1µm < 100µm,5808.80481648753,41629.76785149395,4.454385160109853e-05,No,yes,yes,yes,commercial,no,yes,unknown,unknown,no,no,Not Evaluated,yes,no,1,1,0,1,False,0,0,0,0,0,0,1,1
10.1021/acs.est.1c00618,2021,Paracentrotus lividus,Echinoderm,Marine,adult,In Vivo,unknown,0.009,0.0080012516187571,Particle Only,water,No,Yes,No,seawater,Not Reported,Not Reported,18.0,2.0,Acute,2,4.0,4.0,0.0,Not Reported,0.4454385160109853,µg/mL,Unaligned,No,Immune,Immune Cells,Coelomocyte concentration,Cell,coelomocytes,not_reported,Polystyrene,Sphere,1.07,estimated,unknown,-12.4,not_reported,not_reported,43.0,43.0,1µm < 100µm,5808.80481648753,41629.76785149395,4.454385160109853e-05,No,yes,yes,yes,commercial,no,yes,unknown,unknown,no,no,Not Evaluated,yes,no,1,1,0,1,False,0,0,0,0,0,0,1,1
